id	Code	IP	Date	Time	Category
9041	[SA4JXXQ4]	181.198.96.253	06.08.2018	0:27:01	None
9042	[4H8QFKEM]	181.198.96.253	06.08.2018	0:27:30	semi_manufactures
9043	[CKPK552A]	179.179.95.167	06.08.2018	0:28:01	fresh_fish
9044	[J50WPDOY]	181.198.96.253	06.08.2018	0:29:33	semi_manufactures
9045	[UPWSC6LC]	105.116.89.96	06.08.2018	0:30:52	canned_food
9046	[NZVWQKLO]	119.40.25.73	06.08.2018	0:32:27	semi_manufactures
9047	[MVPANYTH]	179.179.95.167	06.08.2018	0:32:29	None
9048	[GIV79CMD]	241.18.92.6	06.08.2018	0:32:39	canned_food
9049	[SR7NNLY1]	181.198.96.253	06.08.2018	0:33:24	canned_food
9050	[VXJLUH69]	119.40.25.73	06.08.2018	0:34:08	None
9051	[ZYZYADHO]	241.18.92.6	06.08.2018	0:34:49	caviar
9052	[COP16ANR]	179.179.95.167	06.08.2018	0:35:27	canned_food
9053	[VOG1FDCL]	181.198.96.253	06.08.2018	0:35:56	frozen_fish
9054	[NPOD6ZXC]	181.198.96.253	06.08.2018	0:37:16	frozen_fish
9055	[YR4GLMJY]	179.179.95.167	06.08.2018	0:37:47	semi_manufactures
9056	[FBV77TW9]	181.198.96.253	06.08.2018	0:39:11	frozen_fish
9057	[962HXP4C]	181.198.96.253	06.08.2018	0:39:27	frozen_fish
9058	[SIJKWL87]	105.116.89.96	06.08.2018	0:40:22	frozen_fish
9059	[CQUYPC7O]	241.18.92.6	06.08.2018	0:41:43	frozen_fish
9060	[31IANK07]	179.179.95.167	06.08.2018	0:43:16	semi_manufactures
9061	[UGT3VE9V]	241.18.92.6	06.08.2018	0:44:40	frozen_fish
9062	[W1466IXL]	181.198.96.253	06.08.2018	0:44:48	cart
9063	[RPS0QYU0]	181.198.96.253	06.08.2018	0:45:16	fresh_fish
9064	[3GRDB9R9]	241.18.92.6	06.08.2018	0:46:05	frozen_fish
9065	[A6C21N1E]	119.40.25.73	06.08.2018	0:47:21	frozen_fish
9066	[XFUF461L]	119.40.25.73	06.08.2018	0:48:49	caviar
9067	[QRAGLWLZ]	105.116.89.96	06.08.2018	0:50:06	frozen_fish
9068	[NE962A2F]	181.198.96.253	06.08.2018	0:50:32	fresh_fish
9069	[L11VWSF8]	119.40.25.73	06.08.2018	0:50:53	caviar
9070	[3SG4M5K1]	241.18.92.6	06.08.2018	0:51:05	fresh_fish
9071	[TM0J7BU5]	105.116.89.96	06.08.2018	0:51:21	frozen_fish
9072	[NOMN8B52]	119.40.25.73	06.08.2018	0:51:58	caviar
9073	[2EOB6TA9]	241.18.92.6	06.08.2018	0:53:15	fresh_fish
9074	[U63WQPHU]	181.198.96.253	06.08.2018	0:54:04	None
9075	[HHZTMC58]	105.116.89.96	06.08.2018	0:54:14	None
9076	[TJPYMC2S]	179.179.95.167	06.08.2018	0:55:15	fresh_fish
9077	[VAD46INU]	181.198.96.253	06.08.2018	0:56:48	canned_food
9078	[6KA0F5TO]	179.179.95.167	06.08.2018	0:57:35	fresh_fish
9079	[FFXKJJGA]	179.179.95.167	06.08.2018	0:59:15	cart
9080	[JI16KU50]	181.198.96.253	06.08.2018	0:59:52	cart
9081	[MVYKN7LX]	241.18.92.6	06.08.2018	1:00:57	cart
9082	[GHKQMMYK]	119.40.25.73	06.08.2018	1:01:59	frozen_fish
9083	[AI1OWIBZ]	241.18.92.6	06.08.2018	1:02:33	frozen_fish
9084	[9KCCHU2V]	105.116.89.96	06.08.2018	1:03:46	fresh_fish
9085	[9KYCRHK2]	119.40.25.73	06.08.2018	1:05:02	frozen_fish
9086	[C072QIZZ]	181.198.96.253	06.08.2018	1:06:03	canned_food
9087	[YV1M4NT0]	241.18.92.6	06.08.2018	1:07:35	None
9088	[ZD4FK244]	241.18.92.6	06.08.2018	1:07:37	caviar
9089	[F1YFP6M7]	119.40.25.73	06.08.2018	1:07:57	cart
9090	[2AI1KK7N]	105.116.89.96	06.08.2018	1:08:06	None
9091	[K9HT3B10]	181.198.96.253	06.08.2018	1:09:18	None
9092	[D00NX2SC]	179.179.95.167	06.08.2018	1:10:13	semi_manufactures
9093	[3GIJSTYJ]	179.179.95.167	06.08.2018	1:11:47	semi_manufactures
9094	[WKBCXO4I]	119.40.25.73	06.08.2018	1:12:48	fresh_fish
9095	[3SIJ54I5]	105.116.89.96	06.08.2018	1:13:30	canned_food
9096	[8YGNNXFL]	105.116.89.96	06.08.2018	1:14:13	None
9097	[EKZFZU16]	119.40.25.73	06.08.2018	1:14:23	None
9098	[A3W524U3]	119.40.25.73	06.08.2018	1:14:23	pay
9099	[S1EVR61Y]	119.40.25.73	06.08.2018	1:14:23	success_pay_9079
9100	[PMQ0HHE8]	105.116.89.96	06.08.2018	1:14:43	caviar
9101	[5378L51L]	179.179.95.167	06.08.2018	1:15:39	cart
9102	[RNNQ2WZ5]	241.18.92.6	06.08.2018	1:16:11	fresh_fish
9103	[T9Y1NJES]	181.198.96.253	06.08.2018	1:16:31	fresh_fish
9104	[KC8E7IZP]	181.198.96.253	06.08.2018	1:16:31	pay
9105	[LAM7YEEZ]	181.198.96.253	06.08.2018	1:16:31	success_pay_9077
9106	[TZYERALM]	179.179.95.167	06.08.2018	1:17:36	semi_manufactures
9107	[5DXZD1LX]	241.18.92.6	06.08.2018	1:18:39	fresh_fish
9108	[2DTP11RA]	241.18.92.6	06.08.2018	1:18:52	fresh_fish
9109	[CDFQZ4AL]	105.116.89.96	06.08.2018	1:20:10	semi_manufactures
9110	[U7AC4E4S]	179.179.95.167	06.08.2018	1:20:16	canned_food
9111	[QVZ94JMJ]	179.179.95.167	06.08.2018	1:20:16	pay
9112	[YWXJHJVK]	179.179.95.167	06.08.2018	1:20:16	success_pay_9078
9113	[H0B132HX]	241.18.92.6	06.08.2018	1:20:52	caviar
9114	[QVJXRU6A]	241.18.92.6	06.08.2018	1:20:52	pay
9115	[JKJSMNB6]	241.18.92.6	06.08.2018	1:20:52	success_pay_9075
9116	[PEZLDGOX]	105.116.89.96	06.08.2018	1:21:24	None
9117	[YZKIV182]	105.116.89.96	06.08.2018	1:22:58	caviar
9118	[VIJ0AWG9]	105.116.89.96	06.08.2018	1:23:41	None
9119	[8WFD2GVR]	105.116.89.96	06.08.2018	1:24:30	caviar
9120	[B01RHLOZ]	105.116.89.96	06.08.2018	1:24:30	pay
9121	[369THIB8]	105.116.89.96	06.08.2018	1:24:30	success_pay_9076
9122	[KHJQB765]	250.18.171.163	06.08.2018	1:24:45	None
9123	[7DQSFR4K]	2.33.168.159	06.08.2018	1:26:01	None
9124	[T4EXU1ZD]	2.33.168.159	06.08.2018	1:26:22	semi_manufactures
9125	[JANW9J3R]	2.33.168.159	06.08.2018	1:26:25	None
9126	[WCKVE3JT]	2.33.168.159	06.08.2018	1:26:53	frozen_fish
9127	[OQYIK8BG]	250.18.171.163	06.08.2018	1:28:18	fresh_fish
9128	[JHNG7IVC]	250.18.171.163	06.08.2018	1:29:54	semi_manufactures
9129	[6IH5XF05]	2.33.168.159	06.08.2018	1:31:12	frozen_fish
9130	[WKACADI0]	2.33.168.159	06.08.2018	1:32:10	frozen_fish
9131	[N6NJA8K8]	250.18.171.163	06.08.2018	1:32:35	semi_manufactures
9132	[7LZQJ33O]	250.18.171.163	06.08.2018	1:33:48	canned_food
9133	[UJBWVCPE]	250.18.171.163	06.08.2018	1:35:20	canned_food
9134	[WO1XQ973]	2.33.168.159	06.08.2018	1:36:52	None
9135	[O7T56WAV]	250.18.171.163	06.08.2018	1:37:49	cart
9136	[LGJU4CEH]	2.33.168.159	06.08.2018	1:38:39	semi_manufactures
9137	[3EW3YLA9]	250.18.171.163	06.08.2018	1:39:02	caviar
9138	[KL2BLDAB]	250.18.171.163	06.08.2018	1:39:21	caviar
9139	[1F1E0PW7]	2.33.168.159	06.08.2018	1:40:53	None
9140	[IJUWIKRO]	250.18.171.163	06.08.2018	1:41:22	semi_manufactures
9141	[XP32C1UW]	2.33.168.159	06.08.2018	1:42:15	fresh_fish
9142	[O6D7K3ZC]	2.33.168.159	06.08.2018	1:42:30	fresh_fish
9143	[0GDWXOVO]	250.18.171.163	06.08.2018	1:43:22	semi_manufactures
9144	[X89CNSYU]	250.18.171.163	06.08.2018	1:44:56	cart
9145	[F2TK6901]	250.18.171.163	06.08.2018	1:45:20	canned_food
9146	[V4RII84A]	2.33.168.159	06.08.2018	1:46:34	fresh_fish
9147	[KM00D68R]	250.18.171.163	06.08.2018	1:47:10	None
9148	[3HDOSSAU]	2.33.168.159	06.08.2018	1:48:13	fresh_fish
9149	[YDMY0HYS]	250.18.171.163	06.08.2018	1:48:44	caviar
9150	[XY7QZY0E]	250.18.171.163	06.08.2018	1:48:44	pay
9151	[1Q7Y436Z]	250.18.171.163	06.08.2018	1:48:44	success_pay_9080
9152	[WZFO0R9F]	2.33.168.159	06.08.2018	1:50:23	frozen_fish
9153	[AI5JKVNF]	2.33.168.159	06.08.2018	1:51:24	frozen_fish
9154	[W15OM3TH]	2.33.168.159	06.08.2018	1:51:33	frozen_fish
9155	[U8EGJF2Y]	2.33.168.159	06.08.2018	1:52:01	None
9156	[J07PXGWQ]	134.161.138.5	06.08.2018	1:53:41	canned_food
9157	[RUEPLQUS]	134.161.138.5	06.08.2018	1:54:34	canned_food
9158	[N9VKD69C]	134.161.138.5	06.08.2018	1:56:14	cart
9159	[F32DUI37]	134.161.138.5	06.08.2018	1:57:05	frozen_fish
9160	[13ZE3VSF]	134.161.138.5	06.08.2018	1:57:37	frozen_fish
9161	[76RIADFK]	134.161.138.5	06.08.2018	1:58:13	frozen_fish
9162	[T4XV94C0]	134.161.138.5	06.08.2018	1:59:05	frozen_fish
9163	[USG3L99J]	134.161.138.5	06.08.2018	1:59:46	frozen_fish
9164	[EDTK19VH]	134.161.138.5	06.08.2018	2:00:05	frozen_fish
9165	[K0ESP7W2]	134.161.138.5	06.08.2018	2:00:29	frozen_fish
9166	[SN6WW40A]	134.161.138.5	06.08.2018	2:01:18	frozen_fish
9167	[TR6B461N]	134.161.138.5	06.08.2018	2:01:57	cart
9168	[N4EST9NL]	134.161.138.5	06.08.2018	2:03:04	frozen_fish
9169	[Z0JUZYJE]	134.161.138.5	06.08.2018	2:03:21	frozen_fish
9170	[CSTM54WH]	134.161.138.5	06.08.2018	2:04:08	caviar
9171	[Y0AXLMJZ]	134.161.138.5	06.08.2018	2:04:56	caviar
9172	[YSJW5XJX]	134.161.138.5	06.08.2018	2:04:56	pay
9173	[JL7TXZJ4]	134.161.138.5	06.08.2018	2:04:56	success_pay_9082
9174	[C3ZXNQKT]	55.199.34.159	06.08.2018	2:05:12	frozen_fish
9175	[UPQOKZ8G]	13.75.52.199	06.08.2018	2:06:12	caviar
9176	[66QHLKG6]	84.241.108.185	06.08.2018	2:06:59	None
9177	[BN3A2WER]	84.241.108.185	06.08.2018	2:07:07	frozen_fish
9178	[SFEYMSN9]	84.241.108.185	06.08.2018	2:07:29	fresh_fish
9179	[SMFMIQVS]	13.75.52.199	06.08.2018	2:08:55	caviar
9180	[Z2HVXA3I]	84.241.108.185	06.08.2018	2:10:21	None
9181	[51ZGK7E6]	84.241.108.185	06.08.2018	2:11:11	fresh_fish
9182	[E4OCPDA2]	13.75.52.199	06.08.2018	2:11:35	canned_food
9183	[BDHM0FK0]	13.75.52.199	06.08.2018	2:12:09	fresh_fish
9184	[RRITW6S1]	13.75.52.199	06.08.2018	2:13:49	fresh_fish
9185	[X4G6ZKPF]	13.75.52.199	06.08.2018	2:14:40	cart
9186	[V9BRJ6NQ]	84.241.108.185	06.08.2018	2:15:30	None
9187	[ZEN941H7]	13.75.52.199	06.08.2018	2:17:10	caviar
9188	[BHSE5XOC]	13.75.52.199	06.08.2018	2:18:08	caviar
9189	[7RNMHKW0]	84.241.108.185	06.08.2018	2:19:01	fresh_fish
9190	[ZRFKHYH6]	84.241.108.185	06.08.2018	2:19:28	None
9191	[ZT0IABGG]	55.199.34.159	06.08.2018	2:19:38	frozen_fish
9192	[AJYR5CIE]	84.241.108.185	06.08.2018	2:19:56	frozen_fish
9193	[OGHMHRS1]	84.241.108.185	06.08.2018	2:21:20	fresh_fish
9194	[OCNV9H36]	55.199.34.159	06.08.2018	2:21:41	frozen_fish
9195	[KWL7V7H6]	55.199.34.159	06.08.2018	2:22:55	None
9196	[BMLAQR35]	55.199.34.159	06.08.2018	2:23:20	canned_food
9197	[2VUE7VW6]	84.241.108.185	06.08.2018	2:23:34	None
9198	[AUHVNG7K]	84.241.108.185	06.08.2018	2:23:41	caviar
9199	[NK6WS3H7]	84.241.108.185	06.08.2018	2:23:55	caviar
9200	[GZPUDTH3]	84.241.108.185	06.08.2018	2:24:29	None
9201	[LQ5TQO1A]	84.241.108.185	06.08.2018	2:24:58	caviar
9202	[2EPJIROR]	13.75.52.199	06.08.2018	2:25:08	caviar
9203	[4D8GBG13]	13.75.52.199	06.08.2018	2:26:23	frozen_fish
9204	[MVEZRI5Q]	13.75.52.199	06.08.2018	2:27:28	None
9205	[ZZJVFBC3]	84.241.108.185	06.08.2018	2:28:50	frozen_fish
9206	[8S6GI6IU]	55.199.34.159	06.08.2018	2:30:14	fresh_fish
9207	[61TEHRTB]	55.199.34.159	06.08.2018	2:31:08	semi_manufactures
9208	[I2J32BUD]	55.199.34.159	06.08.2018	2:32:22	semi_manufactures
9209	[KZXNNVCJ]	55.199.34.159	06.08.2018	2:32:58	frozen_fish
9210	[43LYZ64V]	84.241.108.185	06.08.2018	2:33:49	frozen_fish
9211	[MGKSJ1ST]	55.199.34.159	06.08.2018	2:34:57	semi_manufactures
9212	[V88Z6MMG]	84.241.108.185	06.08.2018	2:35:25	canned_food
9213	[RR6MCWAZ]	55.199.34.159	06.08.2018	2:35:52	semi_manufactures
9214	[5844JNAI]	55.199.34.159	06.08.2018	2:37:16	cart
9215	[XRJSFWMG]	84.241.108.185	06.08.2018	2:38:52	canned_food
9216	[JKA3S0EF]	55.199.34.159	06.08.2018	2:39:25	caviar
9217	[G1VZQRQD]	13.75.52.199	06.08.2018	2:39:37	fresh_fish
9218	[VJQRWX53]	55.199.34.159	06.08.2018	2:40:17	fresh_fish
9219	[V90K7YIT]	55.199.34.159	06.08.2018	2:41:40	fresh_fish
9220	[B7HC8XDC]	13.75.52.199	06.08.2018	2:43:20	None
9221	[OP3P31SY]	13.75.52.199	06.08.2018	2:44:03	fresh_fish
9222	[GJGE10CA]	13.75.52.199	06.08.2018	2:45:13	caviar
9223	[V3GFDGEN]	13.75.52.199	06.08.2018	2:45:13	pay
9224	[0XKD0T09]	13.75.52.199	06.08.2018	2:45:13	success_pay_9084
9225	[YCPLXQ4B]	55.199.34.159	06.08.2018	2:45:27	fresh_fish
9226	[V8UTGW7Y]	55.199.34.159	06.08.2018	2:46:42	fresh_fish
9227	[OPYGQCPM]	55.199.34.159	06.08.2018	2:48:10	None
9228	[EFWGUYE1]	55.199.34.159	06.08.2018	2:48:57	canned_food
9229	[4229D3RJ]	55.199.34.159	06.08.2018	2:48:57	pay
9230	[U4PKVPUY]	55.199.34.159	06.08.2018	2:48:57	success_pay_9085
9231	[JETH9G7A]	94.224.55.104	06.08.2018	2:49:44	None
9232	[4LV91I56]	61.79.202.173	06.08.2018	2:51:00	fresh_fish
9233	[L4PXRM0P]	61.79.202.173	06.08.2018	2:51:22	None
9234	[TF0QUZMC]	94.224.55.104	06.08.2018	2:52:24	fresh_fish
9235	[JXKUGFZH]	216.135.96.19	06.08.2018	2:52:43	None
9236	[IR3YQYOQ]	61.79.202.173	06.08.2018	2:53:59	canned_food
9237	[LMOY3BH8]	94.224.55.104	06.08.2018	2:54:09	fresh_fish
9238	[520Q6UW6]	61.79.202.173	06.08.2018	2:55:37	frozen_fish
9239	[VVNHVGZZ]	216.135.96.19	06.08.2018	2:56:55	caviar
9240	[R88JFY1C]	61.79.202.173	06.08.2018	2:57:19	caviar
9241	[4ZA67DLD]	216.135.96.19	06.08.2018	2:57:26	None
9242	[AC66IB8E]	216.135.96.19	06.08.2018	2:58:42	caviar
9243	[00V8HFVN]	94.224.55.104	06.08.2018	2:59:46	fresh_fish
9244	[0ROSBB5D]	94.224.55.104	06.08.2018	3:01:19	frozen_fish
9245	[SVC01XY5]	61.79.202.173	06.08.2018	3:02:24	caviar
9246	[IZVML0PV]	94.224.55.104	06.08.2018	3:03:18	frozen_fish
9247	[7NHGIHAN]	61.79.202.173	06.08.2018	3:03:22	fresh_fish
9248	[7NLZBOX7]	94.224.55.104	06.08.2018	3:04:23	frozen_fish
9249	[2FHGMH2O]	216.135.96.19	06.08.2018	3:05:48	caviar
9250	[6VON5OV4]	61.79.202.173	06.08.2018	3:06:10	fresh_fish
9251	[YJFSS9ZN]	216.135.96.19	06.08.2018	3:07:07	caviar
9252	[K2SHQHOZ]	94.224.55.104	06.08.2018	3:08:26	frozen_fish
9253	[X7NQIQE9]	94.224.55.104	06.08.2018	3:08:47	cart
9254	[OOGGBEWO]	216.135.96.19	06.08.2018	3:08:53	caviar
9255	[8Q2JKA8V]	61.79.202.173	06.08.2018	3:10:30	None
9256	[FGMSTLPQ]	61.79.202.173	06.08.2018	3:12:08	semi_manufactures
9257	[DGI2HEYA]	94.224.55.104	06.08.2018	3:12:31	frozen_fish
9258	[VGC62UBC]	94.224.55.104	06.08.2018	3:14:09	caviar
9259	[QG9O5UK2]	216.135.96.19	06.08.2018	3:15:23	caviar
9260	[UPHQXX5Z]	216.135.96.19	06.08.2018	3:15:56	fresh_fish
9261	[1BMWYMQT]	216.135.96.19	06.08.2018	3:16:45	frozen_fish
9262	[0SG4CYJ3]	61.79.202.173	06.08.2018	3:17:12	semi_manufactures
9263	[W4YOPX3F]	61.79.202.173	06.08.2018	3:17:17	canned_food
9264	[S601NS4F]	94.224.55.104	06.08.2018	3:17:25	frozen_fish
9265	[CSHGIWEA]	61.79.202.173	06.08.2018	3:18:10	None
9266	[KDIHQSGZ]	61.79.202.173	06.08.2018	3:19:35	fresh_fish
9267	[N2NX0DIY]	94.224.55.104	06.08.2018	3:21:12	frozen_fish
9268	[SEH3MMJZ]	216.135.96.19	06.08.2018	3:21:17	caviar
9269	[4OD41QCV]	216.135.96.19	06.08.2018	3:21:45	None
9270	[3X9ZPP60]	94.224.55.104	06.08.2018	3:21:47	frozen_fish
9271	[2DWM7OL5]	216.135.96.19	06.08.2018	3:23:19	canned_food
9272	[FWI97WER]	216.135.96.19	06.08.2018	3:24:49	canned_food
9273	[DAQMB7A6]	216.135.96.19	06.08.2018	3:25:08	cart
9274	[LSUENUTM]	94.224.55.104	06.08.2018	3:26:32	fresh_fish
9275	[55EBTHIF]	94.224.55.104	06.08.2018	3:26:36	None
9276	[YQQXN4MI]	216.135.96.19	06.08.2018	3:27:17	semi_manufactures
9277	[EQ8X23AI]	94.224.55.104	06.08.2018	3:28:07	semi_manufactures
9278	[XTTBP58P]	94.224.55.104	06.08.2018	3:29:01	caviar
9279	[Q20LBZAG]	61.79.202.173	06.08.2018	3:30:13	fresh_fish
9280	[O16LDWKX]	61.79.202.173	06.08.2018	3:30:30	canned_food
9281	[H40IFFI8]	216.135.96.19	06.08.2018	3:32:02	None
9282	[FNUXXRMP]	61.79.202.173	06.08.2018	3:33:04	caviar
9283	[4J4QS4QR]	61.79.202.173	06.08.2018	3:33:22	frozen_fish
9284	[YDP7USR0]	61.79.202.173	06.08.2018	3:34:09	semi_manufactures
9285	[8LB5FJQF]	94.224.55.104	06.08.2018	3:35:24	caviar
9286	[VSBIBJXE]	216.135.96.19	06.08.2018	3:35:52	canned_food
9287	[0QGBE8BW]	216.135.96.19	06.08.2018	3:35:52	pay
9288	[1I34KN67]	216.135.96.19	06.08.2018	3:35:52	success_pay_9087
9289	[NSWHF0AX]	94.224.55.104	06.08.2018	3:35:59	canned_food
9290	[QEVEGQ2K]	94.224.55.104	06.08.2018	3:37:16	None
9291	[RLEU2WX7]	94.224.55.104	06.08.2018	3:37:47	canned_food
9292	[XAL417HN]	61.79.202.173	06.08.2018	3:39:04	semi_manufactures
9293	[TNKCW2FU]	94.224.55.104	06.08.2018	3:39:32	canned_food
9294	[J08X8Q9M]	61.79.202.173	06.08.2018	3:39:39	cart
9295	[ST28VDSX]	94.224.55.104	06.08.2018	3:41:07	cart
9296	[5S0C430X]	94.224.55.104	06.08.2018	3:41:35	semi_manufactures
9297	[1WZBF2C1]	61.79.202.173	06.08.2018	3:42:16	canned_food
9298	[7LACS8VZ]	94.224.55.104	06.08.2018	3:42:55	None
9299	[R1GZTXK5]	94.224.55.104	06.08.2018	3:43:21	fresh_fish
9300	[82OOD5OY]	94.224.55.104	06.08.2018	3:43:56	fresh_fish
9301	[CO0KDZRT]	94.224.55.104	06.08.2018	3:44:15	caviar
9302	[YJHMJH7E]	94.224.55.104	06.08.2018	3:45:12	caviar
9303	[GVZW7IBP]	94.224.55.104	06.08.2018	3:45:12	pay
9304	[NS49X54N]	94.224.55.104	06.08.2018	3:45:12	success_pay_9086
9305	[2BVB1JBU]	61.79.202.173	06.08.2018	3:45:43	frozen_fish
9306	[VN39PNVY]	61.79.202.173	06.08.2018	3:46:42	frozen_fish
9307	[6MZ24YLO]	42.92.130.6	06.08.2018	3:46:46	None
9308	[3JYSETC4]	109.212.160.107	06.08.2018	3:47:19	caviar
9309	[VMCHD73C]	42.92.130.6	06.08.2018	3:48:51	caviar
9310	[YDSRXPH5]	109.212.160.107	06.08.2018	3:49:50	semi_manufactures
9311	[A7O167A1]	42.92.130.6	06.08.2018	3:50:58	caviar
9312	[97APVPJ4]	109.212.160.107	06.08.2018	3:52:25	fresh_fish
9313	[XNPG0CFP]	42.92.130.6	06.08.2018	3:53:00	caviar
9314	[YB8C97J9]	42.92.130.6	06.08.2018	3:53:18	caviar
9315	[A1RBF3GH]	109.212.160.107	06.08.2018	3:53:29	semi_manufactures
9316	[9V1VMCDT]	109.212.160.107	06.08.2018	3:54:45	None
9317	[VWHBP5Z3]	109.212.160.107	06.08.2018	3:55:20	semi_manufactures
9318	[1Y86PTAW]	42.92.130.6	06.08.2018	3:56:09	caviar
9319	[4Z1M460Y]	42.92.130.6	06.08.2018	3:56:25	caviar
9320	[DIZ732HG]	109.212.160.107	06.08.2018	3:56:33	semi_manufactures
9321	[USEURL3S]	109.212.160.107	06.08.2018	3:56:53	semi_manufactures
9322	[I3U0F0U9]	109.212.160.107	06.08.2018	3:58:19	canned_food
9323	[UJ397SVH]	42.92.130.6	06.08.2018	3:58:50	None
9324	[HYBLXFU6]	42.92.130.6	06.08.2018	4:00:15	canned_food
9325	[93PECYJ7]	109.212.160.107	06.08.2018	4:01:49	None
9326	[9MV38Q1V]	109.212.160.107	06.08.2018	4:02:13	canned_food
9327	[R28MUA07]	42.92.130.6	06.08.2018	4:02:42	None
9328	[SVWRWJCC]	42.92.130.6	06.08.2018	4:03:32	canned_food
9329	[W5VES7MY]	109.212.160.107	06.08.2018	4:03:40	canned_food
9330	[E8H7YI3M]	109.212.160.107	06.08.2018	4:04:48	None
9331	[FD14FF8I]	109.212.160.107	06.08.2018	4:05:14	canned_food
9332	[L2LP1DAU]	109.212.160.107	06.08.2018	4:06:50	canned_food
9333	[GGE183GN]	109.212.160.107	06.08.2018	4:07:55	canned_food
9334	[UBFOXJ9I]	42.92.130.6	06.08.2018	4:09:23	caviar
9335	[QFURWARB]	109.212.160.107	06.08.2018	4:09:38	caviar
9336	[NJOZSNA0]	109.212.160.107	06.08.2018	4:09:53	canned_food
9337	[MHHPFVQ6]	42.92.130.6	06.08.2018	4:10:01	None
9338	[YJ7RIPNK]	109.212.160.107	06.08.2018	4:10:40	canned_food
9339	[C6GHI862]	42.92.130.6	06.08.2018	4:10:48	semi_manufactures
9340	[NSPH448P]	42.92.130.6	06.08.2018	4:11:17	None
9341	[XVIIO8M7]	42.92.130.6	06.08.2018	4:12:18	caviar
9342	[5FUYA8W9]	42.92.130.6	06.08.2018	4:12:48	caviar
9343	[NX6QW6JI]	42.92.130.6	06.08.2018	4:12:50	canned_food
9344	[R338SUNT]	42.92.130.6	06.08.2018	4:14:10	canned_food
9345	[QK199XMC]	42.92.130.6	06.08.2018	4:14:18	caviar
9346	[YVE5PV0X]	206.241.14.215	06.08.2018	4:14:46	None
9347	[FIH77B7P]	206.241.14.215	06.08.2018	4:15:14	semi_manufactures
9348	[U2JVEAZN]	206.241.14.215	06.08.2018	4:16:36	frozen_fish
9349	[19F3NAD8]	206.241.14.215	06.08.2018	4:17:21	None
9350	[9NOE1ZNK]	206.241.14.215	06.08.2018	4:17:36	frozen_fish
9351	[JFAVWDBQ]	206.241.14.215	06.08.2018	4:18:34	canned_food
9352	[OHN0W44C]	206.241.14.215	06.08.2018	4:20:14	semi_manufactures
9353	[WUDRKH6N]	206.241.14.215	06.08.2018	4:21:41	caviar
9354	[A6V0IBK1]	206.241.14.215	06.08.2018	4:22:20	caviar
9355	[RC8133IZ]	206.241.14.215	06.08.2018	4:23:41	caviar
9356	[DXMFJGU8]	206.241.14.215	06.08.2018	4:24:34	caviar
9357	[JFOM6Z31]	206.241.14.215	06.08.2018	4:26:02	cart
9358	[22KGNMNW]	206.241.14.215	06.08.2018	4:27:00	fresh_fish
9359	[NSHSXULK]	206.241.14.215	06.08.2018	4:27:36	None
9360	[Y94PDLG0]	206.241.14.215	06.08.2018	4:28:55	fresh_fish
9361	[IF69MYB8]	206.241.14.215	06.08.2018	4:29:30	fresh_fish
9362	[KJLFENYG]	206.241.14.215	06.08.2018	4:30:49	fresh_fish
9363	[LLGKOF70]	206.241.14.215	06.08.2018	4:31:32	frozen_fish
9364	[S9SZMH04]	206.241.14.215	06.08.2018	4:32:54	frozen_fish
9365	[93B53UTQ]	206.241.14.215	06.08.2018	4:33:02	frozen_fish
9366	[T9OWI7DB]	206.241.14.215	06.08.2018	4:34:35	frozen_fish
9367	[WZ8GA37E]	206.241.14.215	06.08.2018	4:35:35	cart
9368	[OC6JMB1J]	206.241.14.215	06.08.2018	4:36:19	semi_manufactures
9369	[T9OLS0CH]	206.241.14.215	06.08.2018	4:36:35	canned_food
9370	[TTPAXTYQ]	206.241.14.215	06.08.2018	4:38:09	None
9371	[J85F21IU]	206.241.14.215	06.08.2018	4:38:09	pay
9372	[6ZLH4SO8]	206.241.14.215	06.08.2018	4:38:09	success_pay_9091
9373	[HWV3IEEI]	124.189.64.57	06.08.2018	4:38:24	None
9374	[JYVCNSJ2]	124.189.64.57	06.08.2018	4:39:55	canned_food
9375	[7DEXVCC8]	158.202.251.128	06.08.2018	4:40:36	semi_manufactures
9376	[2M1MLN0U]	158.202.251.128	06.08.2018	4:41:22	fresh_fish
9377	[ND8MIPHP]	124.189.64.57	06.08.2018	4:41:35	None
9378	[230786BT]	124.189.64.57	06.08.2018	4:42:04	frozen_fish
9379	[XQEL356W]	188.242.192.2	06.08.2018	4:42:17	fresh_fish
9380	[KT82BM3X]	158.202.251.128	06.08.2018	4:42:41	semi_manufactures
9381	[BHLPRPY4]	158.202.251.128	06.08.2018	4:43:06	None
9382	[P1JTWDDG]	124.189.64.57	06.08.2018	4:43:45	frozen_fish
9383	[9JVEOYJF]	158.202.251.128	06.08.2018	4:44:16	canned_food
9384	[SJO76P4R]	158.202.251.128	06.08.2018	4:44:32	None
9385	[N4GVUM4Y]	158.202.251.128	06.08.2018	4:46:06	caviar
9386	[L7BSIKQZ]	158.202.251.128	06.08.2018	4:46:21	caviar
9387	[MCTL0M7V]	124.189.64.57	06.08.2018	4:46:46	fresh_fish
9388	[ENHBXXPY]	124.189.64.57	06.08.2018	4:47:33	None
9389	[G6TSJPAR]	124.189.64.57	06.08.2018	4:48:15	frozen_fish
9390	[86H6MJQA]	188.242.192.2	06.08.2018	4:48:43	fresh_fish
